5.600,2.374
5.600,2.237
5.600,2.240
5.600,2.237
5.700,2.395
5.700,2.257
5.700,2.254
5.700,2.270
5.800,2.406
5.800,2.287
5.800,2.284
5.800,2.282
5.900,2.425
5.900,2.296
5.900,2.298
5.900,2.298
6.000,2.437
6.000,2.310
6.000,2.296
6.000,2.302
6.100,2.688
6.100,2.526
6.100,2.527
6.100,2.536
6.200,2.700
6.200,2.548
6.200,2.544
6.200,2.546
6.300,2.726
6.300,2.572
6.300,2.559
6.300,2.570
6.400,2.741
6.400,2.574
6.400,2.574
6.400,2.587
6.500,2.759
6.500,2.606
6.500,2.600
6.500,2.602
6.600,2.782
6.600,2.620
6.600,2.612
6.600,2.617
6.700,2.796
6.700,2.645
6.700,2.638
6.700,2.651
6.800,2.809
6.800,2.650
6.800,2.640
6.800,2.657
6.900,2.815
6.900,2.660
6.900,2.652
6.900,2.664
7.000,2.833
7.000,2.681
7.000,2.680
7.000,2.678
7.100,2.862
7.100,2.701
7.100,2.699
7.100,2.690
7.200,2.879
7.200,2.699
7.200,2.703
7.200,2.714
7.300,2.900
7.300,2.724
7.300,2.710
7.300,2.722
7.400,2.920
7.400,2.736
7.400,2.740
7.400,2.743
7.600,2.968
7.600,2.829
7.600,2.787
7.600,2.794
7.700,2.958
7.700,2.812
7.700,2.768
7.700,2.777
7.800,2.978
7.800,2.832
7.800,2.817
7.800,2.818
7.900,2.988
7.900,2.809
7.900,2.811
7.900,2.813
8.000,3.000
8.000,2.891
8.000,2.831
8.000,2.866
8.100,3.000
8.100,2.891
8.100,2.831
8.100,2.866
8.200,3.035
8.200,2.888
8.200,2.882
8.200,2.889
8.300,3.035
8.300,2.900
8.300,2.898
8.300,2.899
8.400,3.054
8.400,2.935
8.400,2.927
8.400,2.938
8.500,3.046
8.500,2.931
8.500,2.916
8.500,2.889
8.600,3.063
8.600,2.934
8.600,2.922
8.600,2.940
8.700,3.095
8.700,2.979
8.700,2.983
8.700,2.985
8.800,3.087
8.800,2.984
8.800,2.983
8.800,2.986
8.900,3.120
8.900,3.001
8.900,2.999
8.900,3.003
9.000,3.127
9.000,3.012
9.000,3.019
9.000,3.027
9.100,3.131
9.100,3.023
9.100,3.027
9.100,3.030
9.200,3.146
9.200,3.036
9.200,3.026
9.200,3.033
9.300,3.155
9.300,3.045
9.300,3.031
9.300,3.048
9.400,3.154
9.400,3.056
9.400,3.037
9.400,3.053
9.500,3.196
9.500,3.064
9.500,3.024
9.500,3.068
9.600,3.197
9.600,3.067
9.600,3.078
9.600,3.075
9.700,3.331
9.700,2.983
9.700,3.201
9.700,2.984
9.800,3.377
9.800,2.911
9.800,3.244
9.800,2.912
